Date,Product_Name,Category,Units_Sold,Revenue,Region,Store
2023-07-08,Product B,Clothing,309,11907.64,East,Store4
2023-07-08,Product C,Food,244,18058.81,North,Store1
2023-07-08,Product A,Electronics,243,17137.4,South,Store2
2023-07-09,Product B,Clothing,206,16670.2,West,Store4
2023-07-09,Product E,Toys,218,8442.29,West,Store3
2023-07-09,Product B,Clothing,271,7792.45,East,Store4
2023-07-09,Product E,Toys,287,6306.28,South,Store2
2023-07-09,Product A,Electronics,212,8851.92,West,Store2
2023-07-10,Product C,Food,299,6218.51,South,Store1
2023-07-10,Product B,Clothing,341,15988.22,West,Store1
2023-07-10,Product C,Food,355,21517.21,West,Store3
2023-07-10,Product B,Clothing,261,7200.06,South,Store2
2023-07-10,Product D,Books,253,5756.33,South,Store3
2023-07-10,Product C,Food,356,23672.16,East,Store3
2023-07-10,Product C,Food,343,11985.17,South,Store4
2023-07-11,Product A,Electronics,274,8497.05,East,Store2
2023-07-11,Product C,Food,282,21227.17,North,Store5
2023-07-11,Product C,Food,164,7909.76,North,Store2
2023-07-11,Product D,Books,278,26841.2,West,Store5
2023-07-12,Product A,Electronics,181,5274.32,West,Store2
2023-07-12,Product B,Clothing,93,6713.46,West,Store1
2023-07-12,Product B,Clothing,173,6414.12,South,Store1
2023-07-12,Product E,Toys,126,4884.99,South,Store4
2023-07-12,Product D,Books,164,3542.85,North,Store5
2023-07-13,Product E,Toys,174,10441.29,West,Store3
2023-07-13,Product B,Clothing,93,2798.3,North,Store5
2023-07-13,Product B,Clothing,241,11356.47,North,Store2
2023-07-13,Product E,Toys,183,8747.76,South,Store3
2023-07-13,Product C,Food,186,16104.06,West,Store5
2023-07-13,Product C,Food,87,5288.85,North,Store1
2023-07-14,Product A,Electronics,217,11158.14,North,Store2
2023-07-14,Product C,Food,215,18229.79,West,Store2
2023-07-14,Product C,Food,236,15197.93,South,Store1
2023-07-14,Product D,Books,290,11851.38,East,Store5
2023-07-14,Product D,Books,243,6850.67,East,Store1
2023-07-14,Product D,Books,278,18711.81,South,Store3
2023-07-14,Product B,Clothing,210,10608.21,West,Store2
2023-07-15,Product E,Toys,138,10902.42,South,Store5
2023-07-15,Product E,Toys,264,17020.0,North,Store2
2023-07-15,Product A,Electronics,199,18297.48,South,Store5
2023-07-15,Product C,Food,180,5914.3,South,Store2
2023-07-15,Product C,Food,196,10912.74,East,Store5
2023-07-15,Product D,Books,209,15143.71,South,Store2
2023-07-15,Product A,Electronics,225,21384.51,West,Store3
2023-07-16,Product B,Clothing,332,17547.56,East,Store4
2023-07-16,Product D,Books,296,19311.06,South,Store1
2023-07-16,Product D,Books,413,19974.14,West,Store5
2023-07-17,Product A,Electronics,345,12573.78,North,Store2
2023-07-17,Product A,Electronics,333,31527.72,West,Store5
2023-07-17,Product B,Clothing,341,14370.56,East,Store3
2023-07-18,Product B,Clothing,263,9572.78,South,Store1
2023-07-18,Product B,Clothing,300,15391.99,North,Store5
2023-07-18,Product C,Food,199,11807.02,South,Store1
2023-07-18,Product E,Toys,360,33491.4,South,Store5
2023-07-18,Product B,Clothing,257,16987.28,South,Store2
2023-07-18,Product E,Toys,289,20084.05,South,Store3
2023-07-19,Product A,Electronics,131,10510.07,East,Store1
2023-07-19,Product B,Clothing,100,6239.19,West,Store4
2023-07-19,Product A,Electronics,169,9675.34,East,Store4
2023-07-19,Product A,Electronics,61,2849.15,West,Store1
2023-07-19,Product E,Toys,168,11051.28,South,Store3
2023-07-19,Product C,Food,146,10123.2,South,Store3
2023-07-20,Product A,Electronics,253,22387.37,North,Store2
2023-07-20,Product A,Electronics,324,16222.91,West,Store2
2023-07-20,Product E,Toys,214,20155.93,East,Store2
2023-07-20,Product A,Electronics,307,14309.99,West,Store2
2023-07-20,Product D,Books,249,23819.1,North,Store4
2023-07-21,Product A,Electronics,259,10512.13,West,Store4
2023-07-21,Product C,Food,198,5896.49,West,Store3
2023-07-21,Product D,Books,189,8584.09,South,Store5
2023-07-21,Product A,Electronics,54,2387.9,East,Store5
2023-07-21,Product A,Electronics,62,3099.27,East,Store5
2023-07-22,Product B,Clothing,252,6124.14,East,Store1
2023-07-22,Product A,Electronics,242,16118.2,East,Store1
2023-07-22,Product C,Food,154,14166.68,South,Store5
2023-07-23,Product C,Food,310,16111.03,West,Store4
2023-07-23,Product E,Toys,283,14646.54,North,Store5
2023-07-23,Product E,Toys,306,19733.71,East,Store1
2023-07-24,Product C,Food,186,9611.16,West,Store3
2023-07-24,Product C,Food,308,22313.14,West,Store3
2023-07-24,Product C,Food,197,19623.91,South,Store4
2023-07-24,Product E,Toys,246,20008.89,South,Store2
2023-07-24,Product A,Electronics,243,12738.44,North,Store1
2023-07-24,Product C,Food,277,18969.18,North,Store3
2023-07-25,Product C,Food,269,7809.68,South,Store1
2023-07-25,Product C,Food,317,6807.49,East,Store5
2023-07-25,Product E,Toys,166,8937.63,West,Store5
2023-07-25,Product C,Food,257,11844.01,North,Store4
2023-07-26,Product A,Electronics,242,12093.67,West,Store1
2023-07-26,Product A,Electronics,287,19565.46,East,Store2
2023-07-26,Product D,Books,222,22169.86,South,Store1
2023-07-26,Product C,Food,251,16612.42,West,Store2
2023-07-26,Product C,Food,292,20156.3,North,Store3
2023-07-26,Product E,Toys,240,14261.0,West,Store2
2023-07-27,Product D,Books,70,4195.89,North,Store4
2023-07-27,Product E,Toys,78,1568.85,North,Store1
2023-07-27,Product D,Books,224,11319.85,East,Store3
2023-07-27,Product C,Food,160,6017.22,South,Store5
2023-07-27,Product D,Books,124,11173.41,South,Store2
2023-07-27,Product A,Electronics,236,21636.77,West,Store5
2023-07-28,Product B,Clothing,143,7130.11,North,Store1
2023-07-28,Product C,Food,187,16448.78,East,Store2
2023-07-28,Product E,Toys,159,13221.66,East,Store2
2023-07-28,Product E,Toys,107,9528.4,North,Store4
2023-07-28,Product A,Electronics,17,1377.71,South,Store2
2023-07-28,Product B,Clothing,119,3609.38,West,Store3
2023-07-29,Product D,Books,190,11015.86,East,Store2
2023-07-29,Product A,Electronics,276,16433.58,South,Store3
2023-07-29,Product D,Books,135,5163.36,West,Store3
2023-07-29,Product C,Food,135,12483.39,East,Store2
2023-07-29,Product B,Clothing,133,8093.52,West,Store5
2023-07-29,Product A,Electronics,173,8168.72,North,Store3
2023-07-29,Product C,Food,171,9229.04,East,Store2
2023-07-30,Product B,Clothing,253,18824.35,East,Store2
2023-07-30,Product D,Books,314,17570.94,North,Store4
2023-07-30,Product C,Food,231,9219.64,North,Store3
2023-07-30,Product B,Clothing,221,6998.79,South,Store4
2023-07-30,Product A,Electronics,240,20530.0,North,Store5
2023-07-31,Product B,Clothing,188,12670.38,North,Store4
2023-07-31,Product E,Toys,230,15055.03,West,Store2
2023-07-31,Product B,Clothing,189,7759.47,North,Store1
2023-08-01,Product C,Food,171,7483.24,South,Store1
2023-08-01,Product A,Electronics,166,12737.16,North,Store3
2023-08-01,Product A,Electronics,144,5904.11,South,Store2
2023-08-01,Product B,Clothing,230,15545.34,North,Store1
2023-08-01,Product D,Books,190,9818.3,North,Store3
2023-08-01,Product B,Clothing,220,9205.48,West,Store3
2023-08-02,Product B,Clothing,56,2280.31,South,Store3
2023-08-02,Product E,Toys,192,18324.02,North,Store2
2023-08-02,Product D,Books,49,1538.98,East,Store4
2023-08-03,Product D,Books,49,3172.43,South,Store1
2023-08-03,Product A,Electronics,105,9084.89,East,Store1
2023-08-03,Product C,Food,91,2752.82,East,Store1
2023-08-04,Product B,Clothing,153,4590.17,West,Store3
2023-08-04,Product A,Electronics,138,9393.3,North,Store1
2023-08-04,Product D,Books,91,2346.14,East,Store2
2023-08-04,Product D,Books,73,3195.16,West,Store2
2023-08-04,Product C,Food,117,9114.72,North,Store5
2023-08-04,Product E,Toys,152,9961.17,North,Store1
2023-08-04,Product C,Food,143,5479.78,West,Store1
2023-08-05,Product D,Books,217,6760.65,South,Store4
2023-08-05,Product E,Toys,158,8924.69,North,Store2
2023-08-05,Product D,Books,218,16268.68,South,Store5
2023-08-05,Product A,Electronics,253,23182.97,West,Store1
2023-08-05,Product C,Food,242,16392.86,West,Store2
2023-08-06,Product E,Toys,234,17819.77,South,Store3
2023-08-06,Product B,Clothing,361,8604.08,North,Store3
2023-08-06,Product E,Toys,272,18065.56,West,Store1
2023-08-06,Product C,Food,344,16089.77,North,Store5
2023-08-06,Product E,Toys,271,15107.37,West,Store3
2023-08-06,Product B,Clothing,234,15124.8,West,Store5
2023-08-06,Product E,Toys,242,6037.64,East,Store2
2023-08-07,Product A,Electronics,244,16910.02,East,Store3
2023-08-07,Product A,Electronics,237,19547.68,North,Store3
2023-08-07,Product B,Clothing,203,5578.32,North,Store5
2023-08-07,Product B,Clothing,270,24811.77,East,Store3
2023-08-08,Product D,Books,164,4261.16,South,Store1
2023-08-08,Product C,Food,115,5997.67,North,Store1
2023-08-08,Product B,Clothing,34,2811.03,South,Store4
2023-08-08,Product D,Books,152,8463.81,South,Store4
2023-08-08,Product C,Food,203,4498.24,East,Store3
2023-08-09,Product D,Books,246,12690.97,East,Store1
2023-08-09,Product E,Toys,272,5640.32,East,Store2
2023-08-09,Product C,Food,186,7956.31,South,Store1
2023-08-09,Product C,Food,245,21395.48,West,Store1
2023-08-10,Product E,Toys,129,11476.02,West,Store4
2023-08-10,Product E,Toys,38,1632.49,West,Store2
2023-08-10,Product C,Food,123,5107.1,South,Store2
2023-08-10,Product A,Electronics,100,6771.28,North,Store4
2023-08-10,Product C,Food,147,14475.59,North,Store2
2023-08-10,Product A,Electronics,57,1614.32,East,Store3
2023-08-11,Product B,Clothing,165,7929.27,East,Store4
2023-08-11,Product B,Clothing,235,11244.2,East,Store1
2023-08-11,Product C,Food,182,10755.27,East,Store2
2023-08-11,Product B,Clothing,318,14525.55,North,Store1
2023-08-12,Product B,Clothing,92,2832.68,North,Store2
2023-08-12,Product E,Toys,235,19784.38,East,Store4
2023-08-12,Product E,Toys,183,5276.47,North,Store5
2023-08-12,Product A,Electronics,251,16840.93,East,Store5
2023-08-13,Product A,Electronics,212,17307.5,South,Store4
2023-08-13,Product E,Toys,199,11136.38,East,Store5
2023-08-13,Product C,Food,155,8627.32,North,Store5
2023-08-13,Product D,Books,172,15335.38,East,Store5
2023-08-13,Product B,Clothing,172,7846.06,West,Store3
2023-08-13,Product B,Clothing,253,16454.75,West,Store1
2023-08-13,Product C,Food,171,9643.51,North,Store5
2023-08-14,Product E,Toys,226,21815.34,West,Store1
2023-08-14,Product B,Clothing,205,9294.68,West,Store4
2023-08-14,Product C,Food,318,31035.2,North,Store4
2023-08-14,Product B,Clothing,236,17924.27,West,Store2
2023-08-14,Product D,Books,202,15755.53,East,Store5
2023-08-14,Product B,Clothing,176,7030.88,East,Store3
2023-08-15,Product C,Food,196,15675.97,South,Store5
2023-08-15,Product C,Food,117,8386.66,East,Store4
2023-08-15,Product D,Books,249,19506.37,South,Store1
2023-08-16,Product A,Electronics,138,8512.97,South,Store1
2023-08-16,Product B,Clothing,125,5652.81,West,Store4
2023-08-16,Product C,Food,233,11173.28,South,Store2
2023-08-16,Product E,Toys,234,16592.44,East,Store3
2023-08-16,Product E,Toys,22,2152.31,West,Store1
2023-08-16,Product C,Food,165,5537.67,West,Store2
2023-08-17,Product C,Food,194,14212.93,North,Store4
2023-08-17,Product E,Toys,218,16787.83,North,Store2
2023-08-17,Product A,Electronics,191,4027.53,North,Store5
2023-08-18,Product D,Books,147,12689.48,East,Store1
2023-08-18,Product D,Books,86,5863.45,West,Store1
2023-08-18,Product B,Clothing,48,2722.24,East,Store4
2023-08-18,Product E,Toys,232,20739.37,West,Store3
2023-08-18,Product A,Electronics,10,766.71,East,Store3
2023-08-18,Product D,Books,127,4100.9,South,Store1
2023-08-19,Product D,Books,285,23180.71,East,Store2
2023-08-19,Product D,Books,157,8216.65,North,Store1
2023-08-19,Product B,Clothing,155,14988.42,South,Store1
2023-08-20,Product C,Food,263,8552.93,North,Store3
2023-08-20,Product E,Toys,106,9228.71,East,Store3
2023-08-20,Product C,Food,278,25006.37,East,Store3
2023-08-20,Product B,Clothing,168,15384.96,East,Store1
2023-08-20,Product C,Food,248,16521.24,West,Store2
2023-08-21,Product D,Books,181,7158.65,West,Store4
2023-08-21,Product B,Clothing,141,8609.04,West,Store2
2023-08-21,Product C,Food,215,19016.8,North,Store5
2023-08-21,Product D,Books,200,6426.67,North,Store1
2023-08-21,Product C,Food,184,11640.76,North,Store3
2023-08-21,Product C,Food,174,10442.06,South,Store5
2023-08-22,Product D,Books,166,6027.61,East,Store3
2023-08-22,Product B,Clothing,197,12906.97,West,Store4
2023-08-22,Product C,Food,304,19161.51,East,Store1
2023-08-22,Product E,Toys,247,20309.57,West,Store3
2023-08-22,Product B,Clothing,233,17628.69,South,Store2
2023-08-22,Product E,Toys,147,4767.52,South,Store1
2023-08-22,Product B,Clothing,218,15758.18,West,Store3
2023-08-23,Product A,Electronics,169,11002.28,South,Store3
2023-08-23,Product D,Books,148,14024.7,West,Store2
2023-08-23,Product B,Clothing,123,8190.53,East,Store1
2023-08-23,Product E,Toys,110,5469.96,South,Store2
2023-08-24,Product A,Electronics,101,2323.59,West,Store2
2023-08-24,Product D,Books,173,11584.44,South,Store2
2023-08-24,Product D,Books,182,6353.02,West,Store2
2023-08-24,Product C,Food,150,8324.53,East,Store2
2023-08-24,Product C,Food,45,4327.41,East,Store1
2023-08-25,Product C,Food,188,18638.41,East,Store4
2023-08-25,Product E,Toys,189,14462.73,West,Store5
2023-08-25,Product B,Clothing,184,15824.57,South,Store3
2023-08-26,Product A,Electronics,196,14282.83,West,Store5
2023-08-26,Product B,Clothing,160,13625.7,North,Store1
2023-08-26,Product C,Food,160,7092.1,East,Store4
2023-08-27,Product D,Books,335,31535.9,North,Store4
2023-08-27,Product D,Books,152,13968.51,South,Store4
2023-08-27,Product B,Clothing,270,11062.03,East,Store2
2023-08-27,Product A,Electronics,231,12144.41,East,Store4
2023-08-27,Product A,Electronics,192,13217.37,East,Store5
2023-08-28,Product E,Toys,341,23757.45,South,Store3
2023-08-28,Product B,Clothing,219,9416.25,South,Store2
2023-08-28,Product E,Toys,281,9739.03,West,Store4
2023-08-29,Product B,Clothing,84,7709.83,West,Store3
2023-08-29,Product A,Electronics,258,14285.02,South,Store3
2023-08-29,Product A,Electronics,147,12392.23,East,Store5
2023-08-29,Product D,Books,203,9722.85,North,Store3
2023-08-29,Product B,Clothing,178,10631.92,East,Store3
2023-08-29,Product A,Electronics,186,18172.89,East,Store4
2023-08-29,Product E,Toys,127,6715.17,North,Store1
2023-08-30,Product A,Electronics,147,5801.83,North,Store2
2023-08-30,Product C,Food,159,11141.89,North,Store3
2023-08-30,Product A,Electronics,157,11564.12,West,Store2
2023-08-30,Product D,Books,126,7802.65,South,Store2
2023-08-31,Product D,Books,142,7519.16,East,Store5
2023-08-31,Product C,Food,158,14685.11,North,Store1
2023-08-31,Product A,Electronics,124,11110.88,West,Store2
2023-08-31,Product C,Food,102,7072.52,North,Store5
2023-08-31,Product A,Electronics,141,6722.91,West,Store2
2023-08-31,Product E,Toys,233,5587.66,East,Store1
2023-08-31,Product E,Toys,207,10127.93,East,Store1
2023-09-01,Product A,Electronics,115,2878.66,West,Store2
2023-09-01,Product D,Books,151,5074.89,North,Store3
2023-09-01,Product C,Food,84,4832.37,North,Store4
2023-09-01,Product E,Toys,58,3862.16,West,Store3
2023-09-01,Product C,Food,109,3422.28,South,Store1
2023-09-02,Product E,Toys,153,10956.48,South,Store1
2023-09-02,Product E,Toys,248,11488.61,South,Store2
2023-09-02,Product C,Food,347,22670.69,West,Store3
2023-09-02,Product D,Books,255,23708.88,South,Store5
2023-09-02,Product A,Electronics,202,10618.61,South,Store1
2023-09-03,Product B,Clothing,259,12375.58,West,Store2
2023-09-03,Product B,Clothing,303,29937.22,East,Store1
2023-09-03,Product A,Electronics,169,16107.88,West,Store5
2023-09-03,Product D,Books,214,11695.99,East,Store1
2023-09-03,Product E,Toys,221,8003.53,South,Store3
2023-09-03,Product B,Clothing,220,21831.07,West,Store1
2023-09-03,Product C,Food,191,15033.44,North,Store2
2023-09-04,Product C,Food,289,27419.72,North,Store1
2023-09-04,Product E,Toys,223,7788.59,West,Store3
2023-09-04,Product A,Electronics,208,8681.73,East,Store2
2023-09-04,Product C,Food,215,15947.67,West,Store4
2023-09-04,Product D,Books,211,14137.95,North,Store5
2023-09-04,Product D,Books,258,14319.19,South,Store1
2023-09-05,Product D,Books,178,13059.31,West,Store5
2023-09-05,Product E,Toys,136,5692.45,South,Store3
2023-09-05,Product D,Books,217,15428.24,West,Store5
2023-09-06,Product E,Toys,211,19095.49,South,Store5
2023-09-06,Product E,Toys,183,9093.07,East,Store4
2023-09-06,Product E,Toys,97,8428.24,West,Store3
2023-09-06,Product D,Books,50,2771.97,North,Store1
2023-09-07,Product D,Books,194,10163.94,West,Store3
2023-09-07,Product A,Electronics,109,7002.49,South,Store3
2023-09-07,Product B,Clothing,251,7199.95,North,Store2
2023-09-07,Product B,Clothing,197,4518.52,South,Store2
2023-09-07,Product D,Books,247,15308.22,South,Store2
2023-09-08,Product C,Food,133,4448.61,East,Store4
2023-09-08,Product D,Books,109,10500.9,South,Store3
2023-09-08,Product C,Food,177,14965.3,North,Store5
2023-09-09,Product B,Clothing,251,12441.68,South,Store5
2023-09-09,Product A,Electronics,239,14454.82,South,Store4
2023-09-09,Product A,Electronics,221,21507.34,East,Store5
2023-09-09,Product E,Toys,138,8837.44,North,Store2
2023-09-09,Product B,Clothing,157,3972.16,East,Store2
2023-09-09,Product E,Toys,171,11812.58,West,Store2
2023-09-10,Product D,Books,169,11219.34,South,Store2
2023-09-10,Product C,Food,271,5820.34,West,Store2
2023-09-10,Product B,Clothing,346,31584.28,North,Store5
2023-09-10,Product B,Clothing,200,10939.63,North,Store3
2023-09-10,Product C,Food,239,12616.26,West,Store1
2023-09-10,Product D,Books,206,6440.7,North,Store2
2023-09-10,Product A,Electronics,223,13337.99,North,Store1
2023-09-11,Product E,Toys,230,14761.73,East,Store5
2023-09-11,Product B,Clothing,234,14305.96,South,Store1
2023-09-11,Product A,Electronics,293,12075.09,East,Store1
2023-09-11,Product C,Food,242,12288.02,West,Store3
2023-09-11,Product B,Clothing,254,20824.95,South,Store5
2023-09-12,Product A,Electronics,167,9426.85,North,Store4
2023-09-12,Product D,Books,109,9478.11,East,Store1
2023-09-12,Product B,Clothing,195,15296.74,North,Store5
2023-09-12,Product C,Food,168,7261.6,North,Store5
2023-09-12,Product D,Books,125,3480.23,East,Store3
2023-09-12,Product B,Clothing,149,11958.17,West,Store4
2023-09-12,Product D,Books,190,8895.77,West,Store4
2023-09-13,Product D,Books,64,3748.95,West,Store2
2023-09-13,Product A,Electronics,101,6214.26,East,Store4
2023-09-13,Product E,Toys,181,13897.92,South,Store3
2023-09-13,Product B,Clothing,134,12185.1,East,Store1
2023-09-13,Product D,Books,193,7663.97,North,Store2
2023-09-13,Product A,Electronics,83,8225.37,East,Store3
2023-09-14,Product A,Electronics,200,7138.23,South,Store3
2023-09-14,Product E,Toys,196,11823.32,South,Store1
2023-09-14,Product D,Books,130,8584.94,West,Store5
2023-09-14,Product E,Toys,193,8333.24,East,Store4
2023-09-14,Product B,Clothing,111,8998.45,East,Store1
2023-09-15,Product B,Clothing,232,19009.44,East,Store5
2023-09-15,Product D,Books,126,6685.28,South,Store4
2023-09-15,Product A,Electronics,135,8955.59,North,Store2
2023-09-15,Product B,Clothing,187,10282.92,West,Store4
2023-09-15,Product C,Food,128,8341.21,West,Store4
2023-09-15,Product D,Books,116,9658.14,East,Store4
2023-09-15,Product B,Clothing,234,21888.44,West,Store4
2023-09-16,Product E,Toys,58,4184.23,West,Store2
2023-09-16,Product B,Clothing,86,4833.43,West,Store5
2023-09-16,Product D,Books,134,6172.96,West,Store1
2023-09-16,Product E,Toys,102,7505.31,West,Store5
2023-09-16,Product A,Electronics,198,18331.47,North,Store4
2023-09-16,Product E,Toys,117,2511.45,South,Store4
2023-09-17,Product B,Clothing,164,10643.93,South,Store5
2023-09-17,Product C,Food,153,12372.57,East,Store1
2023-09-17,Product D,Books,226,22568.7,North,Store5
2023-09-18,Product D,Books,55,3613.95,North,Store4
2023-09-18,Product E,Toys,209,16145.49,North,Store3
2023-09-18,Product D,Books,75,3830.36,West,Store4
2023-09-18,Product C,Food,149,12231.31,East,Store3
2023-09-18,Product E,Toys,119,8772.65,South,Store5
2023-09-18,Product D,Books,162,5942.09,West,Store2
2023-09-18,Product D,Books,163,10546.98,North,Store4
2023-09-19,Product C,Food,157,9998.45,East,Store4
2023-09-19,Product A,Electronics,238,17474.07,North,Store1
2023-09-19,Product A,Electronics,241,14037.05,West,Store3
2023-09-19,Product A,Electronics,277,19963.58,East,Store2
2023-09-19,Product D,Books,178,14901.24,South,Store4
2023-09-19,Product E,Toys,287,18299.02,East,Store3
2023-09-19,Product A,Electronics,186,17973.74,North,Store1
2023-09-20,Product C,Food,134,11580.09,North,Store1
2023-09-20,Product A,Electronics,91,3139.56,South,Store2
2023-09-20,Product B,Clothing,211,5906.93,West,Store1
2023-09-21,Product C,Food,81,7558.05,North,Store5
2023-09-21,Product C,Food,208,10547.68,West,Store1
2023-09-21,Product A,Electronics,168,8935.56,South,Store3
2023-09-21,Product C,Food,167,12918.81,North,Store1
2023-09-22,Product A,Electronics,153,8614.71,West,Store3
2023-09-22,Product D,Books,130,3473.49,South,Store3
2023-09-22,Product D,Books,149,4777.89,South,Store1
2023-09-22,Product C,Food,87,4271.07,North,Store5
2023-09-23,Product A,Electronics,152,10551.72,North,Store1
2023-09-23,Product A,Electronics,183,4791.89,West,Store2
2023-09-23,Product D,Books,62,2134.26,South,Store1
2023-09-23,Product E,Toys,189,16895.86,West,Store4
2023-09-23,Product B,Clothing,229,14741.95,West,Store3
2023-09-23,Product B,Clothing,278,13689.36,South,Store2
2023-09-23,Product E,Toys,245,16519.9,East,Store3
2023-09-24,Product E,Toys,128,4468.79,South,Store5
2023-09-24,Product B,Clothing,305,9688.51,South,Store2
2023-09-24,Product A,Electronics,134,12363.82,South,Store2
2023-09-24,Product E,Toys,244,22338.49,North,Store1
2023-09-24,Product E,Toys,268,17560.36,South,Store3
2023-09-25,Product D,Books,300,21368.34,East,Store1
2023-09-25,Product A,Electronics,238,20359.83,South,Store5
2023-09-25,Product D,Books,239,7072.18,South,Store1
2023-09-26,Product E,Toys,166,3787.26,East,Store2
2023-09-26,Product B,Clothing,209,18405.48,North,Store5
2023-09-26,Product B,Clothing,160,12708.84,North,Store1
2023-09-27,Product E,Toys,10,553.21,West,Store5
2023-09-27,Product B,Clothing,95,7607.78,East,Store4
2023-09-27,Product C,Food,45,2995.0,South,Store3
2023-09-27,Product A,Electronics,98,8272.93,West,Store2
2023-09-27,Product B,Clothing,104,4798.61,West,Store5
2023-09-27,Product D,Books,37,1572.21,East,Store4
2023-09-27,Product B,Clothing,109,2272.15,South,Store5
2023-09-28,Product E,Toys,184,4761.11,South,Store3
2023-09-28,Product E,Toys,152,9885.24,North,Store4
2023-09-28,Product D,Books,148,3162.39,East,Store5
2023-09-28,Product C,Food,156,15538.79,East,Store3
2023-09-28,Product A,Electronics,83,2247.77,North,Store3
2023-09-29,Product B,Clothing,164,10187.88,West,Store2
2023-09-29,Product D,Books,195,13868.91,North,Store1
2023-09-29,Product B,Clothing,133,2723.22,West,Store4
2023-09-29,Product E,Toys,45,2790.32,East,Store5
2023-09-29,Product D,Books,225,12847.17,West,Store2
2023-09-29,Product C,Food,217,11955.11,North,Store5
2023-09-29,Product E,Toys,64,3409.58,South,Store3
2023-09-30,Product D,Books,195,16531.27,West,Store1
2023-09-30,Product C,Food,100,8062.77,North,Store2
2023-09-30,Product B,Clothing,175,14461.84,East,Store2
2023-09-30,Product A,Electronics,119,7130.3,West,Store4
2023-09-30,Product E,Toys,180,10310.45,East,Store1
2023-09-30,Product D,Books,212,11182.97,West,Store3
2023-09-30,Product C,Food,204,16357.72,North,Store1
2023-10-01,Product B,Clothing,201,8766.11,South,Store5
2023-10-01,Product C,Food,297,8012.45,South,Store1
2023-10-01,Product E,Toys,140,12775.6,East,Store1
2023-10-02,Product B,Clothing,271,12484.12,West,Store4
2023-10-02,Product E,Toys,279,12687.39,West,Store1
2023-10-02,Product A,Electronics,204,10311.92,North,Store4
2023-10-02,Product E,Toys,125,6843.39,South,Store2
2023-10-02,Product E,Toys,260,16485.11,East,Store3
2023-10-03,Product C,Food,105,2348.59,South,Store3
2023-10-03,Product A,Electronics,260,12889.49,West,Store3
2023-10-03,Product B,Clothing,147,14477.01,West,Store1
2023-10-03,Product D,Books,156,3839.38,North,Store5
2023-10-03,Product A,Electronics,178,16559.14,South,Store2
2023-10-03,Product A,Electronics,116,8870.81,South,Store3
2023-10-04,Product C,Food,144,8071.69,South,Store5
2023-10-04,Product B,Clothing,153,14298.67,West,Store1
2023-10-04,Product D,Books,132,6009.65,West,Store4
2023-10-04,Product A,Electronics,175,11507.24,North,Store3
2023-10-04,Product A,Electronics,133,2702.83,North,Store5
2023-10-04,Product C,Food,196,13710.6,West,Store5
2023-10-05,Product C,Food,102,7917.85,East,Store4
2023-10-05,Product D,Books,174,16320.5,East,Store1
2023-10-05,Product C,Food,170,15674.31,North,Store3
2023-10-05,Product E,Toys,107,9825.43,North,Store1
2023-10-06,Product E,Toys,84,3601.37,East,Store2
2023-10-06,Product A,Electronics,19,1184.81,South,Store3
2023-10-06,Product C,Food,86,3066.93,East,Store4
2023-10-06,Product A,Electronics,65,3570.87,East,Store2
2023-10-06,Product C,Food,18,1436.96,North,Store2
2023-10-06,Product E,Toys,20,1289.39,South,Store3
2023-10-06,Product C,Food,60,3517.52,South,Store2
2023-10-07,Product A,Electronics,167,15832.19,South,Store3
2023-10-07,Product D,Books,84,2194.66,West,Store4
2023-10-07,Product B,Clothing,172,16912.58,East,Store5
2023-10-07,Product A,Electronics,57,5095.86,West,Store1
2023-10-07,Product C,Food,134,9081.46,West,Store1
2023-10-08,Product C,Food,137,6673.69,West,Store2
2023-10-08,Product A,Electronics,75,4937.2,North,Store2
2023-10-08,Product A,Electronics,138,12912.62,West,Store4
2023-10-08,Product A,Electronics,134,6721.83,West,Store1
2023-10-09,Product A,Electronics,281,22273.58,East,Store5
2023-10-09,Product D,Books,188,13576.96,South,Store1
2023-10-09,Product B,Clothing,233,21105.2,South,Store4
2023-10-09,Product D,Books,162,11198.28,North,Store2
2023-10-10,Product A,Electronics,224,20953.45,East,Store1
2023-10-10,Product E,Toys,101,3560.66,North,Store4
2023-10-10,Product D,Books,164,5822.25,North,Store5
2023-10-10,Product E,Toys,312,16874.37,East,Store1
2023-10-11,Product E,Toys,183,13142.49,West,Store1
2023-10-11,Product C,Food,143,11761.76,North,Store1
2023-10-11,Product D,Books,128,7323.38,South,Store4
2023-10-12,Product E,Toys,85,5842.02,North,Store1
2023-10-12,Product D,Books,97,8957.45,North,Store4
2023-10-12,Product E,Toys,120,10056.63,East,Store3
2023-10-12,Product D,Books,69,5000.29,North,Store4
2023-10-12,Product E,Toys,114,4153.56,West,Store4
2023-10-12,Product E,Toys,136,9208.04,South,Store5
2023-10-13,Product D,Books,133,12709.32,South,Store2
2023-10-13,Product B,Clothing,264,15652.85,North,Store1
2023-10-13,Product C,Food,185,15157.52,East,Store5
2023-10-13,Product A,Electronics,224,20549.78,East,Store4
2023-10-13,Product E,Toys,115,9642.03,South,Store1
2023-10-13,Product D,Books,197,7616.09,West,Store3
2023-10-14,Product E,Toys,117,6493.36,North,Store2
2023-10-14,Product A,Electronics,138,3307.72,West,Store3
2023-10-14,Product B,Clothing,93,8870.42,South,Store1
2023-10-14,Product E,Toys,188,18554.73,North,Store5
2023-10-14,Product B,Clothing,158,8172.57,North,Store2
